ID,course,completed,upgraded,gender,country,age,education,job,major,logged_location,registration_year,registration_month,registration_day,registration_hour,registration_minute,withdrawl_year,withdrawl_month,withdrawl_day,withdrawl_hour,withdrawl_minute,completion_year,completion_month,completion_day,completion_hour,completion_minute,upgrade_year,upgrade_month,upgrade_day,upgrade_hour,upgrade_minute
1163672611,1,0,0,0,0,0,0,0,0,0,2011,2,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163678609,1,0,0,0,0,0,0,0,0,0,2011,2,10,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163679192,1,0,0,0,0,0,0,0,0,0,2011,4,20,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163679360,1,0,0,0,0,0,0,0,0,0,2011,3,2,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163679744,1,0,0,0,0,0,0,0,0,0,2011,2,10,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163679744,1,0,0,0,0,0,0,0,0,0,2011,2,10,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163679754,1,0,0,0,0,0,0,0,0,0,2011,3,10,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163680350,1,0,0,0,0,0,0,0,0,0,2011,2,10,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163686651,1,0,0,0,0,0,0,0,0,0,2011,2,10,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163730902,1,0,0,0,0,0,0,0,0,0,2011,2,13,8,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163805393,1,0,0,0,0,0,0,0,0,0,2011,4,24,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163815179,1,0,0,0,0,0,0,0,0,0,2011,2,12,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163838446,1,0,0,0,0,0,0,0,0,0,2011,2,10,9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163865792,1,0,0,0,0,0,0,0,0,0,2011,4,19,20,52,2011,7,31,5,52,0,0,0,0,0,0,0,0,0,0
1163921878,1,0,0,0,0,0,0,0,0,0,2011,2,23,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163946738,1,0,0,2,64,6,6,8,15,0,2011,2,22,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163990822,1,0,0,0,0,0,0,0,0,0,2011,3,16,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164017118,1,0,0,0,0,0,0,0,0,0,2011,2,10,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164017118,1,0,0,0,0,0,0,0,0,0,2011,3,23,21,16,2011,4,27,20,38,0,0,0,0,0,0,0,0,0,0
1164046790,1,0,0,0,0,0,0,0,0,0,2011,3,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164263700,1,0,0,0,0,0,0,0,0,0,2011,5,27,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164382319,1,0,0,0,0,0,0,0,0,0,2011,4,11,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164390769,1,0,0,0,0,0,0,0,0,0,2011,2,10,18,25,2011,4,20,7,50,0,0,0,0,0,0,0,0,0,0
1164407215,1,0,0,0,0,0,0,0,0,0,2011,2,11,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164424437,1,0,0,0,0,0,0,0,0,0,2011,3,6,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164425232,1,0,0,0,0,0,0,0,0,0,2011,3,21,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164442276,1,0,0,0,0,0,0,0,0,0,2011,2,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164492728,1,0,0,0,0,0,0,0,0,0,2011,2,21,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164507836,1,0,0,0,0,0,0,0,0,0,2011,2,12,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164548766,1,0,0,0,0,0,0,0,0,0,2011,2,10,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164765191,1,0,0,0,0,0,0,0,0,0,2011,5,11,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164771821,1,0,0,0,0,0,0,0,0,0,2011,3,30,19,18,2011,8,5,13,55,0,0,0,0,0,0,0,0,0,0
1164798379,1,0,0,0,0,0,0,0,0,0,2011,2,12,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164806856,1,0,0,0,0,0,0,0,0,0,2011,3,4,10,8,2011,4,29,5,50,0,0,0,0,0,0,0,0,0,0
1164815902,1,0,0,0,0,0,0,0,0,0,2011,2,24,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164861766,1,0,0,0,0,0,0,0,0,0,2011,3,4,19,29,2011,6,9,14,18,0,0,0,0,0,0,0,0,0,0
1164866731,1,0,0,0,0,0,0,0,0,0,2011,2,13,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164875821,1,0,0,0,0,0,0,0,0,0,2011,3,12,17,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164894268,1,0,0,0,0,0,0,0,0,0,2011,2,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165012253,1,0,0,0,0,0,0,0,0,0,2011,2,13,1,13,2012,6,3,10,6,0,0,0,0,0,0,0,0,0,0
1165012253,1,0,0,0,0,0,0,0,0,0,2011,2,9,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165020960,1,0,0,0,0,0,0,0,0,0,2011,2,15,18,27,2011,2,15,18,34,0,0,0,0,0,0,0,0,0,0
1165098158,1,0,0,0,0,0,0,0,0,0,2011,5,13,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165153111,1,0,0,0,0,0,0,0,0,0,2011,2,10,10,19,2011,4,20,10,14,0,0,0,0,0,0,0,0,0,0
1165303631,1,0,0,0,0,0,0,0,0,0,2011,2,10,15,37,2011,10,8,3,58,0,0,0,0,0,0,0,0,0,0
1165306534,1,0,0,0,0,0,0,0,0,0,2011,2,10,10,18,2011,7,11,18,15,0,0,0,0,0,0,0,0,0,0
1165347699,2,0,0,0,0,0,0,0,0,51,2012,3,24,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165349054,2,0,0,0,0,0,0,0,0,72,2012,3,31,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165361674,2,0,0,0,0,0,0,0,0,55,2012,4,11,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165393158,2,0,0,0,0,0,0,0,0,56,2012,4,7,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165398926,2,0,0,0,0,0,0,0,0,56,2012,3,14,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165429451,2,0,0,0,0,0,0,0,0,56,2012,3,14,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165445544,2,0,0,0,0,0,0,0,0,56,2011,12,16,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165457080,2,0,0,0,0,0,0,0,0,56,2012,1,2,22,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165459070,2,0,0,0,0,0,0,0,0,122,2012,2,23,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165650623,2,0,0,0,0,0,0,0,0,79,2012,2,10,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165701179,2,0,0,0,0,0,0,0,0,56,2012,1,14,13,45,2012,10,16,12,24,0,0,0,0,0,0,0,0,0,0
1165778168,2,0,0,0,0,0,0,0,0,72,2012,1,10,14,31,2012,5,2,13,11,0,0,0,0,0,0,0,0,0,0
1165845280,2,0,0,0,0,0,0,0,0,0,2012,2,5,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165901463,2,0,0,0,0,0,0,0,0,56,2012,3,1,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165914968,2,0,0,1,118,1,8,7,11,169,2011,12,17,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166012796,2,0,0,0,0,0,0,0,0,72,2012,3,8,11,42,2012,4,6,13,40,0,0,0,0,0,0,0,0,0,0
1166015332,2,0,0,0,0,0,0,0,0,56,2012,1,12,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166016854,2,0,0,0,0,0,0,0,0,56,2011,12,14,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166074437,2,0,0,0,0,0,0,0,0,169,2012,3,6,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166075727,2,0,0,0,0,0,0,0,0,67,2012,3,1,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166192512,2,0,0,0,0,0,0,0,0,56,2012,1,5,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166204586,2,0,0,0,0,0,0,0,0,56,2012,3,2,13,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166210758,2,0,0,0,0,0,0,0,0,67,2012,2,23,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166297180,2,0,0,2,36,2,6,7,11,56,2012,2,5,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166303820,2,0,0,0,0,0,0,0,0,56,2013,2,20,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166341100,2,0,0,0,0,0,0,0,0,46,2012,2,29,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166418210,2,0,0,2,50,1,8,7,13,75,2012,1,29,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166433635,2,0,0,0,0,0,0,0,0,50,2012,3,3,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166443045,2,0,0,0,0,0,0,0,0,51,2012,1,28,8,19,2012,3,14,18,4,0,0,0,0,0,0,0,0,0,0
1166459909,2,0,0,0,0,0,0,0,0,51,2012,3,1,14,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166464301,2,0,0,0,0,0,0,0,0,56,2012,1,12,13,43,2012,4,18,20,14,0,0,0,0,0,0,0,0,0,0
1166467260,2,0,0,0,0,0,0,0,0,56,2012,3,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166478926,2,0,0,0,0,0,0,0,0,75,2012,3,8,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166510671,2,0,0,0,0,0,0,0,0,56,2012,3,1,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166549552,2,0,0,2,50,2,8,2,1,75,2012,2,10,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166570916,2,0,0,2,36,4,4,3,0,56,2012,3,1,13,24,2012,3,8,10,3,0,0,0,0,0,0,0,0,0,0
1166578249,2,0,0,0,0,0,0,0,0,15,2012,3,3,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166623571,2,0,0,0,0,0,0,0,0,72,2012,3,8,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166686179,2,0,0,0,0,0,0,0,0,56,2012,3,1,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166690605,2,0,0,0,0,0,0,0,0,41,2012,2,25,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166695739,2,0,0,0,0,0,0,0,0,56,2012,1,2,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166697592,2,0,0,0,0,0,0,0,0,44,2011,12,21,14,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166700811,2,0,0,0,0,0,0,0,0,0,2012,2,4,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166703607,2,0,0,0,0,0,0,0,0,56,2012,3,2,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166720868,2,0,0,0,0,0,0,0,0,56,2011,12,14,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166751694,2,0,0,0,0,0,0,0,0,56,2012,3,1,13,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166796599,2,0,0,0,0,0,0,0,0,122,2012,5,1,21,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166821623,2,0,0,0,0,0,0,0,0,64,2012,2,3,11,46,2012,5,24,22,22,0,0,0,0,0,0,0,0,0,0
1166824436,2,0,0,0,0,0,0,0,0,7,2012,3,1,13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166908055,2,0,0,0,0,0,0,0,0,46,2012,3,1,15,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166965224,2,0,0,0,0,0,0,0,0,56,2012,3,5,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166978868,2,0,0,0,0,0,0,0,0,56,2012,3,8,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166984101,2,0,0,1,36,2,5,8,16,56,2011,12,14,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166985453,2,0,0,0,0,0,0,0,0,56,2012,1,13,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167083859,2,0,0,2,82,4,8,4,0,122,2011,12,15,15,2,2012,2,5,14,46,0,0,0,0,0,0,0,0,0,0
1167152768,2,0,0,0,0,0,0,0,0,56,2012,2,23,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167152795,2,0,0,0,0,0,0,0,0,79,2012,3,1,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167354237,2,0,0,0,0,0,0,0,0,56,2012,3,8,22,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167380530,2,0,0,0,0,0,0,0,0,56,2012,2,2,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167395259,2,0,0,0,0,0,0,0,0,70,2012,3,18,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167418588,2,0,0,0,0,0,0,0,0,123,2011,12,21,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167418593,2,0,0,0,0,0,0,0,0,75,2012,2,28,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167431609,2,0,0,0,0,0,0,0,0,141,2012,2,6,11,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167471839,2,0,0,0,0,0,0,0,0,56,2011,12,15,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167490395,2,0,0,1,131,3,6,7,13,56,2012,2,2,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167508407,2,0,0,0,0,0,0,0,0,56,2012,4,8,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167569756,2,0,0,0,0,0,0,0,0,56,2012,2,4,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167733765,2,0,0,0,0,0,0,0,0,56,2011,12,21,11,9,2012,5,10,7,45,0,0,0,0,0,0,0,0,0,0
1167779745,2,0,0,0,0,0,0,0,0,56,2012,2,15,11,9,2012,8,17,22,20,0,0,0,0,0,0,0,0,0,0
1167827195,2,0,0,0,0,0,0,0,0,56,2012,1,26,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167970349,2,0,0,0,0,0,0,0,0,72,2012,3,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168004853,2,0,0,0,0,0,0,0,0,75,2012,3,10,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168063775,2,0,0,0,0,0,0,0,0,56,2012,3,4,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
